2025-10-01T11:58:06.485771,(2(0)-1759345086:485771),CDHDeployment.systemResources.CPU_01,18950,18.18 percent
2025-10-01T11:58:06.486673,(2(0)-1759345086:486673),CDHDeployment.systemResources.CPU_02,18951,14.14 percent
2025-10-01T11:58:06.487753,(2(0)-1759345086:487753),CDHDeployment.systemResources.CPU_03,18952,16.16 percent
2025-10-01T11:58:06.487758,(2(0)-1759345086:487758),CDHDeployment.systemResources.CPU,18948,15.15 percent
2025-10-01T11:58:06.487788,(2(0)-1759345086:487788),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:06.487793,(2(0)-1759345086:487793),CDHDeployment.systemResources.MEMORY_USED,18945,121032 KB
2025-10-01T11:58:06.487820,(2(0)-1759345086:487820),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:06.487825,(2(0)-1759345086:487825),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:06.487911,(2(0)-1759345086:487911),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:06.487921,(2(0)-1759345086:487921),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:07.485034,(2(0)-1759345087:485034),CDHDeployment.systemResources.CPU_00,18949,15.69 percent
2025-10-01T11:58:07.485854,(2(0)-1759345087:485854),CDHDeployment.systemResources.CPU_01,18950,17.71 percent
2025-10-01T11:58:07.486782,(2(0)-1759345087:486782),CDHDeployment.systemResources.CPU_02,18951,15.15 percent
2025-10-01T11:58:07.487846,(2(0)-1759345087:487846),CDHDeployment.systemResources.CPU_03,18952,12.12 percent
2025-10-01T11:58:07.487851,(2(0)-1759345087:487851),CDHDeployment.systemResources.CPU,18948,15.17 percent
2025-10-01T11:58:07.487875,(2(0)-1759345087:487875),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:07.487880,(2(0)-1759345087:487880),CDHDeployment.systemResources.MEMORY_USED,18945,121252 KB
2025-10-01T11:58:07.487906,(2(0)-1759345087:487906),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:07.487909,(2(0)-1759345087:487909),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:07.488016,(2(0)-1759345087:488016),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:07.488028,(2(0)-1759345087:488028),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:08.484972,(2(0)-1759345088:484972),CDHDeployment.systemResources.CPU_00,18949,9.38 percent
2025-10-01T11:58:08.485779,(2(0)-1759345088:485779),CDHDeployment.systemResources.CPU_01,18950,16.16 percent
2025-10-01T11:58:08.486890,(2(0)-1759345088:486890),CDHDeployment.systemResources.CPU_02,18951,19.39 percent
2025-10-01T11:58:08.487951,(2(0)-1759345088:487951),CDHDeployment.systemResources.CPU_03,18952,11.46 percent
2025-10-01T11:58:08.487955,(2(0)-1759345088:487955),CDHDeployment.systemResources.CPU,18948,14.10 percent
2025-10-01T11:58:08.487980,(2(0)-1759345088:487980),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:08.487985,(2(0)-1759345088:487985),CDHDeployment.systemResources.MEMORY_USED,18945,120928 KB
2025-10-01T11:58:08.488013,(2(0)-1759345088:488013),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:08.488019,(2(0)-1759345088:488019),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:08.488124,(2(0)-1759345088:488124),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:08.488138,(2(0)-1759345088:488138),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:09.484947,(2(0)-1759345089:484947),CDHDeployment.systemResources.CPU_00,18949,14.43 percent
2025-10-01T11:58:09.485740,(2(0)-1759345089:485740),CDHDeployment.systemResources.CPU_01,18950,18.18 percent
2025-10-01T11:58:09.486655,(2(0)-1759345089:486655),CDHDeployment.systemResources.CPU_02,18951,7.22 percent
2025-10-01T11:58:09.487714,(2(0)-1759345089:487714),CDHDeployment.systemResources.CPU_03,18952,17.53 percent
2025-10-01T11:58:09.487721,(2(0)-1759345089:487721),CDHDeployment.systemResources.CPU,18948,14.34 percent
2025-10-01T11:58:09.487743,(2(0)-1759345089:487743),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:09.487750,(2(0)-1759345089:487750),CDHDeployment.systemResources.MEMORY_USED,18945,119260 KB
2025-10-01T11:58:09.487777,(2(0)-1759345089:487777),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:09.487780,(2(0)-1759345089:487780),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:09.487883,(2(0)-1759345089:487883),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:09.487895,(2(0)-1759345089:487895),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:10.484890,(2(0)-1759345090:484890),CDHDeployment.systemResources.CPU_00,18949,10.42 percent
2025-10-01T11:58:10.485691,(2(0)-1759345090:485691),CDHDeployment.systemResources.CPU_01,18950,16.49 percent
2025-10-01T11:58:10.486628,(2(0)-1759345090:486628),CDHDeployment.systemResources.CPU_02,18951,15.31 percent
2025-10-01T11:58:10.487686,(2(0)-1759345090:487686),CDHDeployment.systemResources.CPU_03,18952,13.00 percent
2025-10-01T11:58:10.487691,(2(0)-1759345090:487691),CDHDeployment.systemResources.CPU,18948,13.80 percent
2025-10-01T11:58:10.487720,(2(0)-1759345090:487720),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:10.487727,(2(0)-1759345090:487727),CDHDeployment.systemResources.MEMORY_USED,18945,118488 KB
2025-10-01T11:58:10.487751,(2(0)-1759345090:487751),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:10.487756,(2(0)-1759345090:487756),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:10.487851,(2(0)-1759345090:487851),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:10.487860,(2(0)-1759345090:487860),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:11.485093,(2(0)-1759345091:485093),CDHDeployment.systemResources.CPU_00,18949,11.46 percent
2025-10-01T11:58:11.485921,(2(0)-1759345091:485921),CDHDeployment.systemResources.CPU_01,18950,15.62 percent
2025-10-01T11:58:11.486882,(2(0)-1759345091:486882),CDHDeployment.systemResources.CPU_02,18951,14.43 percent
2025-10-01T11:58:11.487950,(2(0)-1759345091:487950),CDHDeployment.systemResources.CPU_03,18952,14.14 percent
2025-10-01T11:58:11.487956,(2(0)-1759345091:487956),CDHDeployment.systemResources.CPU,18948,13.91 percent
2025-10-01T11:58:11.487979,(2(0)-1759345091:487979),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:11.487986,(2(0)-1759345091:487986),CDHDeployment.systemResources.MEMORY_USED,18945,120484 KB
2025-10-01T11:58:11.488014,(2(0)-1759345091:488014),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:11.488017,(2(0)-1759345091:488017),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:11.488150,(2(0)-1759345091:488150),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:11.488160,(2(0)-1759345091:488160),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:12.484929,(2(0)-1759345092:484929),CDHDeployment.systemResources.CPU_00,18949,16.33 percent
2025-10-01T11:58:12.485737,(2(0)-1759345092:485737),CDHDeployment.systemResources.CPU_01,18950,25.77 percent
2025-10-01T11:58:12.486654,(2(0)-1759345092:486654),CDHDeployment.systemResources.CPU_02,18951,21.65 percent
2025-10-01T11:58:12.487707,(2(0)-1759345092:487707),CDHDeployment.systemResources.CPU_03,18952,21.00 percent
2025-10-01T11:58:12.487713,(2(0)-1759345092:487713),CDHDeployment.systemResources.CPU,18948,21.19 percent
2025-10-01T11:58:12.487736,(2(0)-1759345092:487736),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:12.487743,(2(0)-1759345092:487743),CDHDeployment.systemResources.MEMORY_USED,18945,118288 KB
2025-10-01T11:58:12.487769,(2(0)-1759345092:487769),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:12.487773,(2(0)-1759345092:487773),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:12.487871,(2(0)-1759345092:487871),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:12.487883,(2(0)-1759345092:487883),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:13.484980,(2(0)-1759345093:484980),CDHDeployment.systemResources.CPU_00,18949,12.37 percent
2025-10-01T11:58:13.485777,(2(0)-1759345093:485777),CDHDeployment.systemResources.CPU_01,18950,19.39 percent
2025-10-01T11:58:13.486682,(2(0)-1759345093:486682),CDHDeployment.systemResources.CPU_02,18951,13.13 percent
2025-10-01T11:58:13.487736,(2(0)-1759345093:487736),CDHDeployment.systemResources.CPU_03,18952,13.27 percent
2025-10-01T11:58:13.487740,(2(0)-1759345093:487740),CDHDeployment.systemResources.CPU,18948,14.54 percent
2025-10-01T11:58:13.487764,(2(0)-1759345093:487764),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:13.487769,(2(0)-1759345093:487769),CDHDeployment.systemResources.MEMORY_USED,18945,118972 KB
2025-10-01T11:58:13.487796,(2(0)-1759345093:487796),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:13.487799,(2(0)-1759345093:487799),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:13.487893,(2(0)-1759345093:487893),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:13.487905,(2(0)-1759345093:487905),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:14.484944,(2(0)-1759345094:484944),CDHDeployment.systemResources.CPU_00,18949,14.58 percent
2025-10-01T11:58:14.485743,(2(0)-1759345094:485743),CDHDeployment.systemResources.CPU_01,18950,14.29 percent
2025-10-01T11:58:14.486648,(2(0)-1759345094:486648),CDHDeployment.systemResources.CPU_02,18951,20.41 percent
2025-10-01T11:58:14.487707,(2(0)-1759345094:487707),CDHDeployment.systemResources.CPU_03,18952,8.33 percent
2025-10-01T11:58:14.487713,(2(0)-1759345094:487713),CDHDeployment.systemResources.CPU,18948,14.40 percent
2025-10-01T11:58:14.487737,(2(0)-1759345094:487737),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:14.487743,(2(0)-1759345094:487743),CDHDeployment.systemResources.MEMORY_USED,18945,119368 KB
2025-10-01T11:58:14.487770,(2(0)-1759345094:487770),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:14.487778,(2(0)-1759345094:487778),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:14.487914,(2(0)-1759345094:487914),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:14.487925,(2(0)-1759345094:487925),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:15.485054,(2(0)-1759345095:485054),CDHDeployment.systemResources.CPU_00,18949,15.31 percent
2025-10-01T11:58:15.485878,(2(0)-1759345095:485878),CDHDeployment.systemResources.CPU_01,18950,19.80 percent
2025-10-01T11:58:15.486802,(2(0)-1759345095:486802),CDHDeployment.systemResources.CPU_02,18951,15.31 percent
2025-10-01T11:58:15.487861,(2(0)-1759345095:487861),CDHDeployment.systemResources.CPU_03,18952,12.24 percent
2025-10-01T11:58:15.487866,(2(0)-1759345095:487866),CDHDeployment.systemResources.CPU,18948,15.66 percent
2025-10-01T11:58:15.487890,(2(0)-1759345095:487890),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:15.487895,(2(0)-1759345095:487895),CDHDeployment.systemResources.MEMORY_USED,18945,115920 KB
2025-10-01T11:58:15.487921,(2(0)-1759345095:487921),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:15.487925,(2(0)-1759345095:487925),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:15.488023,(2(0)-1759345095:488023),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:15.488035,(2(0)-1759345095:488035),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:16.484910,(2(0)-1759345096:484910),CDHDeployment.systemResources.CPU_00,18949,14.58 percent
2025-10-01T11:58:16.485703,(2(0)-1759345096:485703),CDHDeployment.systemResources.CPU_01,18950,12.24 percent
2025-10-01T11:58:16.486630,(2(0)-1759345096:486630),CDHDeployment.systemResources.CPU_02,18951,18.18 percent
2025-10-01T11:58:16.487688,(2(0)-1759345096:487688),CDHDeployment.systemResources.CPU_03,18952,14.00 percent
2025-10-01T11:58:16.487693,(2(0)-1759345096:487693),CDHDeployment.systemResources.CPU,18948,14.75 percent
2025-10-01T11:58:16.487717,(2(0)-1759345096:487717),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:16.487722,(2(0)-1759345096:487722),CDHDeployment.systemResources.MEMORY_USED,18945,120124 KB
2025-10-01T11:58:16.487752,(2(0)-1759345096:487752),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:16.487757,(2(0)-1759345096:487757),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:16.487854,(2(0)-1759345096:487854),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:16.487868,(2(0)-1759345096:487868),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:17.484939,(2(0)-1759345097:484939),CDHDeployment.systemResources.CPU_00,18949,14.00 percent
2025-10-01T11:58:17.485773,(2(0)-1759345097:485773),CDHDeployment.systemResources.CPU_01,18950,24.75 percent
2025-10-01T11:58:17.486838,(2(0)-1759345097:486838),CDHDeployment.systemResources.CPU_02,18951,17.00 percent
2025-10-01T11:58:17.487900,(2(0)-1759345097:487900),CDHDeployment.systemResources.CPU_03,18952,11.22 percent
2025-10-01T11:58:17.487906,(2(0)-1759345097:487906),CDHDeployment.systemResources.CPU,18948,16.74 percent
2025-10-01T11:58:17.487932,(2(0)-1759345097:487932),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:17.487936,(2(0)-1759345097:487936),CDHDeployment.systemResources.MEMORY_USED,18945,121820 KB
2025-10-01T11:58:17.487963,(2(0)-1759345097:487963),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:17.487966,(2(0)-1759345097:487966),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:17.488070,(2(0)-1759345097:488070),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:17.488084,(2(0)-1759345097:488084),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:18.484887,(2(0)-1759345098:484887),CDHDeployment.systemResources.CPU_00,18949,17.00 percent
2025-10-01T11:58:18.485734,(2(0)-1759345098:485734),CDHDeployment.systemResources.CPU_01,18950,14.58 percent
2025-10-01T11:58:18.486650,(2(0)-1759345098:486650),CDHDeployment.systemResources.CPU_02,18951,15.15 percent
2025-10-01T11:58:18.487878,(2(0)-1759345098:487878),CDHDeployment.systemResources.CPU_03,18952,13.27 percent
2025-10-01T11:58:18.487884,(2(0)-1759345098:487884),CDHDeployment.systemResources.CPU,18948,15.00 percent
2025-10-01T11:58:18.487907,(2(0)-1759345098:487907),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:18.487914,(2(0)-1759345098:487914),CDHDeployment.systemResources.MEMORY_USED,18945,120748 KB
2025-10-01T11:58:18.487940,(2(0)-1759345098:487940),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:18.487944,(2(0)-1759345098:487944),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:18.488057,(2(0)-1759345098:488057),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:18.488071,(2(0)-1759345098:488071),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:19.485049,(2(0)-1759345099:485049),CDHDeployment.systemResources.CPU_00,18949,11.00 percent
2025-10-01T11:58:19.485865,(2(0)-1759345099:485865),CDHDeployment.systemResources.CPU_01,18950,13.68 percent
2025-10-01T11:58:19.486768,(2(0)-1759345099:486768),CDHDeployment.systemResources.CPU_02,18951,17.53 percent
2025-10-01T11:58:19.487843,(2(0)-1759345099:487843),CDHDeployment.systemResources.CPU_03,18952,14.29 percent
2025-10-01T11:58:19.487850,(2(0)-1759345099:487850),CDHDeployment.systemResources.CPU,18948,14.12 percent
2025-10-01T11:58:19.487874,(2(0)-1759345099:487874),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:19.487880,(2(0)-1759345099:487880),CDHDeployment.systemResources.MEMORY_USED,18945,121056 KB
2025-10-01T11:58:19.487907,(2(0)-1759345099:487907),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:19.487910,(2(0)-1759345099:487910),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:19.488046,(2(0)-1759345099:488046),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:19.488059,(2(0)-1759345099:488059),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:20.484968,(2(0)-1759345100:484968),CDHDeployment.systemResources.CPU_00,18949,20.00 percent
2025-10-01T11:58:20.485777,(2(0)-1759345100:485777),CDHDeployment.systemResources.CPU_01,18950,12.00 percent
2025-10-01T11:58:20.486671,(2(0)-1759345100:486671),CDHDeployment.systemResources.CPU_02,18951,15.46 percent
2025-10-01T11:58:20.487734,(2(0)-1759345100:487734),CDHDeployment.systemResources.CPU_03,18952,15.00 percent
2025-10-01T11:58:20.487738,(2(0)-1759345100:487738),CDHDeployment.systemResources.CPU,18948,15.62 percent
2025-10-01T11:58:20.487764,(2(0)-1759345100:487764),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:20.487769,(2(0)-1759345100:487769),CDHDeployment.systemResources.MEMORY_USED,18945,118776 KB
2025-10-01T11:58:20.487796,(2(0)-1759345100:487796),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:20.487799,(2(0)-1759345100:487799),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:20.487891,(2(0)-1759345100:487891),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:20.487903,(2(0)-1759345100:487903),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:21.484944,(2(0)-1759345101:484944),CDHDeployment.systemResources.CPU_00,18949,16.33 percent
2025-10-01T11:58:21.485751,(2(0)-1759345101:485751),CDHDeployment.systemResources.CPU_01,18950,12.50 percent
2025-10-01T11:58:21.486788,(2(0)-1759345101:486788),CDHDeployment.systemResources.CPU_02,18951,7.14 percent
2025-10-01T11:58:21.487854,(2(0)-1759345101:487854),CDHDeployment.systemResources.CPU_03,18952,13.13 percent
2025-10-01T11:58:21.487858,(2(0)-1759345101:487858),CDHDeployment.systemResources.CPU,18948,12.28 percent
2025-10-01T11:58:21.487885,(2(0)-1759345101:487885),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:21.487890,(2(0)-1759345101:487890),CDHDeployment.systemResources.MEMORY_USED,18945,114052 KB
2025-10-01T11:58:21.487916,(2(0)-1759345101:487916),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:21.487921,(2(0)-1759345101:487921),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:21.488021,(2(0)-1759345101:488021),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:21.488032,(2(0)-1759345101:488032),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
2025-10-01T11:58:22.484989,(2(0)-1759345102:484989),CDHDeployment.systemResources.CPU_00,18949,17.17 percent
2025-10-01T11:58:22.485801,(2(0)-1759345102:485801),CDHDeployment.systemResources.CPU_01,18950,13.40 percent
2025-10-01T11:58:22.486710,(2(0)-1759345102:486710),CDHDeployment.systemResources.CPU_02,18951,16.67 percent
2025-10-01T11:58:22.487766,(2(0)-1759345102:487766),CDHDeployment.systemResources.CPU_03,18952,15.46 percent
2025-10-01T11:58:22.487771,(2(0)-1759345102:487771),CDHDeployment.systemResources.CPU,18948,15.68 percent
2025-10-01T11:58:22.487799,(2(0)-1759345102:487799),CDHDeployment.systemResources.MEMORY_TOTAL,18944,426836 KB
2025-10-01T11:58:22.487806,(2(0)-1759345102:487806),CDHDeployment.systemResources.MEMORY_USED,18945,121544 KB
2025-10-01T11:58:22.487831,(2(0)-1759345102:487831),CDHDeployment.systemResources.NON_VOLATILE_FREE,18947,55507608 KB
2025-10-01T11:58:22.487835,(2(0)-1759345102:487835),CDHDeployment.systemResources.NON_VOLATILE_TOTAL,18946,60785600 KB
2025-10-01T11:58:22.487961,(2(0)-1759345102:487961),CDHDeployment.comQueue.comQueueDepth,1792,['1', '1']
2025-10-01T11:58:22.487973,(2(0)-1759345102:487973),CDHDeployment.comQueue.buffQueueDepth,1793,['0']
